user_id,artigo_id,rating
462,1602.02139,4
391,2002.06098,4
189,2108.09128,4
220,1206.1428,4
472,1107.166,5
75,2203.13445,4
50,1905.11374,4
63,2202.02863,5
387,1704.02286,5
295,2209.03431,5
163,2102.06539,5
260,1501.02143,5
83,1107.5896,3
388,2402.08072,4
379,2303.0239,5
366,1502.05061,4
250,2112.12101,5
55,1611.07769,5
153,1808.03324,4
194,2211.03928,4
75,1803.04442,5
490,2303.01593,4
482,1711.02695,4
90,1510.06579,1
86,2307.1211,4
469,2105.13217,5
405,2403.10186,1
354,1409.3059,5
102,2205.05124,4
402,1210.2629,5
216,1906.05944,5
201,2209.00308,4
181,2105.06056,4
453,1601.05483,5
317,2201.01366,4
110,1203.4756,1
432,1504.02621,5
51,1608.0845,2
489,2402.11753,4
180,1506.03482,4
169,1611.04531,3
460,1607.04077,4
327,2109.11592,4
306,2305.09468,1
21,1704.02841,4
57,2107.06836,4
169,2202.12859,4
107,1810.01139,4
259,2301.12112,5
69,2204.06045,3
147,2302.09116,5
235,1908.05535,5
346,1307.6436,4
44,2104.02439,4
474,2006.03462,5
331,2003.1101,3
493,2210.05355,1
61,2403.02727,5
74,1701.08312,5
141,2401.12255,4
142,2311.07876,5
417,1604.01429,5
215,2308.08102,4
283,2301.02999,4
29,1705.0613,4
377,2312.04145,5
398,2203.01248,5
356,1707.00355,4
222,1808.10556,1
387,1910.07377,4
205,1407.6202,1
374,1607.03938,4
62,1603.08976,5
173,1007.5115,5
499,1402.1137,5
37,2301.13653,4
147,2402.04897,5
390,2306.02797,4
138,2310.11713,5
409,2306.11112,4
430,1102.295,4
62,1608.04082,5
320,2206.02779,5
34,2210.03804,5
487,2006.11807,4
78,1611.03553,5
431,2008.04717,4
116,2110.08515,4
423,2104.09494,4
231,1909.04117,4
315,2208.06093,4
475,2106.11022,5
351,2004.0873,4
378,2006.14184,5
208,1904.05876,4
309,1509.07062,5
11,2110.01974,5
367,1802.00202,5
192,2206.08495,4
279,2011.0491,5
178,2112.06582,4
283,1203.0912,4
398,2205.02974,4
310,2310.12001,4
119,2212.02345,5
491,2106.0187,4
305,2210.15872,5
412,2208.1372,4
495,2401.13325,4
212,2310.04346,5
450,1210.7126,4
113,2307.04165,4
394,1804.04175,5
437,2205.00777,5
71,1702.00934,4
139,2204.12929,5
79,2106.07855,3
487,2308.04722,4
304,2203.0686,5
24,1409.1194,4
356,1706.0386,5
101,2404.11132,4
285,1606.05294,4
341,2308.15703,5
200,2104.08527,3
418,1502.04697,5
67,2006.07292,5
167,2305.03835,5
402,1001.2734,5
305,1709.05182,4
143,2206.12733,1
259,1802.08729,5
400,1808.07364,5
381,2011.05772,4
198,2402.16284,5
265,2204.04395,5
313,1611.09934,5
397,2001.09924,5
351,1102.218,5
331,2110.15179,5
414,2402.08524,5
29,2305.04884,5
452,1110.3584,4
461,1812.0605,4
26,1412.2564,5
226,1510.02669,4
105,2102.05747,3
23,2401.12255,2
440,1901.0183,4
274,1902.11104,4
460,2401.04012,4
130,2110.04714,5
431,1712.03438,4
270,1409.3436,5
270,2303.16856,4
420,1101.2219,5
292,2007.06727,4
483,2305.02675,4
199,1908.04629,5
221,2207.03652,4
478,1912.04418,4
144,1103.1255,5
260,1310.4707,5
343,2307.1481,4
79,1710.09085,5
467,1410.5,3
168,1510.06988,5
364,2106.07288,5
425,2012.06809,1
282,1706.06922,3
15,1108.2358,4
121,2308.03252,4
418,1909.08786,4
40,1911.03317,4
226,1808.02153,5
167,2007.012,4
16,1910.10837,5
9,2009.02647,5
483,1607.02189,4
392,2303.04027,4
169,1807.02983,5
227,2103.03011,3
411,1806.04924,2
429,1007.4389,5
496,2002.05414,5
411,2001.0597,5
172,2007.08187,1
187,1602.01956,3
240,1103.0829,5
411,1302.4024,4
4,1907.06912,4
50,2303.16258,5
372,2005.01016,5
359,2109.11438,4
52,1404.1646,4
253,1111.0867,4
430,2302.14027,4
305,2404.00016,4
367,2405.00197,5
40,2103.15362,5
373,2103.06139,4
398,2203.12378,4
149,1104.4078,5
308,2011.08723,5
161,1602.05608,4
167,2005.11054,2
16,2306.09728,5
407,2302.09908,4
264,2109.1133,4
167,2207.08599,5
496,1301.1003,5
46,2004.07671,4
466,2306.00331,5
301,2209.13152,4
482,2102.1022,5
227,1908.08381,4
452,2205.09959,5
389,2001.11844,4
61,1809.00162,3
291,2402.16284,4
393,2212.02327,4
377,2202.05977,4
344,1802.04351,5
28,2005.13602,5
497,1411.4565,4
95,1805.12451,5
467,2107.08027,5
233,1111.6735,5
44,1409.7244,1
67,2005.12746,4
360,2001.02985,5
276,2311.15931,4
188,2306.10201,5
275,1702.01786,5
296,2305.11051,5
28,2207.01109,4
6,2102.09835,4
377,2403.14049,5
123,1505.02586,4
272,2112.04975,4
231,2208.05379,4
301,1408.2313,5
325,2210.01776,5
367,1411.0189,4
130,1204.6508,2
435,1505.02951,4
494,2108.00231,4
434,2009.01887,5
191,2103.01474,5
258,1801.07399,5
63,2101.10198,5
235,1605.06362,1
31,1410.0871,5
139,2311.07687,4
397,1811.0166,4
471,2201.07256,5
437,2305.05519,2
494,2010.00059,4
144,2105.10016,5
159,2111.14807,4
285,2002.07988,4
441,1910.04401,4
241,2106.05357,5
345,1805.06757,5
49,1908.00314,4
177,2404.0723,5
247,1310.1362,5
344,1503.0033,1
318,2210.17047,5
147,1804.01942,4
53,1509.0013,1
453,1912.00581,5
104,1408.5955,5
220,2309.06511,4
105,2104.03279,4
349,2404.07415,5
125,2404.10597,4
160,1601.00524,4
416,2306.01683,5
153,2105.0065,4
249,2104.06737,5
295,2201.00242,4
7,1012.3763,4
59,2403.14652,5
412,1411.6763,5
496,1808.0228,3
203,2304.09673,4
122,1407.7276,4
249,2402.01686,4
461,2208.02699,5
234,2209.0691,4
301,2309.12638,4
118,1910.04102,1
179,2011.03838,3
456,2203.04662,4
422,2005.12782,4
148,1309.0249,4
211,1908.09173,4
329,2309.00422,3
274,2304.04203,4
81,2210.00102,5
112,2301.11653,5
473,2202.02925,5
14,1805.0451,2
61,2305.04242,5
54,1907.04163,4
99,2309.0758,5
284,1210.0481,4
487,1802.03691,4
32,2006.12735,4
395,1205.2637,5
32,1804.00706,1
67,2402.14609,5
377,1911.01608,2
416,2206.05703,4
366,2112.09271,3
223,2203.0907,4
388,2210.11257,4
75,1904.07404,5
306,2103.04954,4
316,1412.6706,4
3,2201.06298,4
156,2210.05968,4
354,2403.06686,4
170,2109.0661,4
248,2206.01542,5
402,1912.04444,4
303,1808.10593,1
437,1905.02495,5
92,1004.4804,5
93,2108.0698,4
376,1006.265,3
48,2106.11022,4
77,2302.05677,5
481,1804.11217,5
56,1101.5944,5
327,2001.0088,5
307,2111.12488,4
412,1307.4062,4
373,2312.0833,5
3,2106.10891,5
23,1210.0306,5
159,1001.3242,5
33,1309.7163,4
227,2105.1419,3
283,2108.00249,5
434,2308.1108,2
246,1708.04341,5
343,1907.02859,4
144,1602.01248,5
459,2007.1503,5
45,1202.5127,5
369,2312.04062,4
74,2211.13964,4
77,2007.14755,5
26,2107.11505,5
210,1202.135,5
391,2104.01448,5
432,2102.09713,5
443,2005.01,4
317,2201.04677,5
438,1502.05599,4
349,1912.08279,3
448,1908.08998,4
118,1305.3797,5
288,2307.00188,5
322,1912.10148,4
261,1503.04723,4
197,1001.3539,4
159,2303.10637,4
486,2205.0162,1
23,1701.03274,4
414,1902.06742,5
116,2402.18761,5
407,2304.02842,1
63,2206.15431,5
10,2109.11244,2
116,2002.12475,5
420,2403.11868,5
184,2404.06779,5
154,1102.2268,5
163,1006.387,5
162,2204.13466,5
106,2105.05383,4
227,2011.09078,4
392,1905.07584,1
267,2303.11898,4
231,2207.13663,4
89,2303.15299,4
21,2305.17369,5
480,2101.0106,5
151,1002.1159,5
60,2104.04977,1
28,2208.01877,4
55,1409.7291,4
409,2002.07528,4
303,1007.3181,4
256,1808.05545,5
378,1303.7205,4
146,1811.03539,2
219,2203.09694,4
311,1702.03504,4
77,1205.172,5
325,2402.00024,5
275,2304.10359,5
194,1809.10417,4
440,1912.01927,4
55,2103.04673,5
13,1304.3877,4
255,2203.01027,4
234,2310.09125,4
288,1703.00687,4
158,2004.12591,4
131,2202.0433,5
359,1111.4442,5
14,2303.13484,4
127,1111.0054,5
363,2203.08935,4
43,1312.4287,4
116,1110.5015,4
198,2207.01948,2
489,1303.5513,5
416,2110.06536,4
330,2102.08766,5
147,2208.01703,4
363,2304.03612,5
139,2308.10255,4
221,1009.1407,4
370,2204.02128,5
230,2006.08952,4
187,2206.0723,3
261,2211.16229,5
379,1501.0614,5
301,2207.00172,5
150,2110.12,2
76,2102.03303,5
457,2112.04188,4
419,1205.6692,5
21,1210.7043,4
486,2402.11853,4
405,1910.05482,5
195,1702.00768,4
238,2310.18381,5
313,1603.03488,5
48,2211.14647,4
394,2311.13995,5
6,1910.12828,5
213,2103.10203,1
211,1711.0341,5
155,1702.03849,4
41,2008.07504,4
403,2309.14216,1
92,1809.04052,4
434,1103.4503,4
428,2010.09303,3
366,1404.6247,5
152,2311.07876,1
193,2404.02248,5
167,1708.01403,1
345,1707.05945,5
375,1808.04111,4
445,2402.17874,5
130,2005.00565,4
293,2007.12102,4
278,2107.08509,5
440,2307.01177,4
498,1806.06408,5
333,1912.08473,4
137,2306.10551,5
29,2312.0564,5
222,1408.2943,3
222,1104.4209,5
198,1603.08308,4
162,2010.07121,1
448,2306.16163,4
102,2203.16516,5
150,1810.11704,4
469,1602.08162,4
184,1801.02884,5
158,2205.04613,5
57,1812.0612,4
49,2002.12682,5
362,1103.1448,4
203,2001.05196,3
266,2310.06412,4
10,2312.01964,4
427,2306.07972,5
291,2212.0104,4
278,1301.0091,5
15,2010.14181,4
236,2112.10936,5
184,1206.4206,5
239,2404.13066,4
430,2209.12841,4
482,2301.04846,4
119,1407.2971,5
371,2110.14768,4
289,1904.04782,4
1,2306.09973,5
422,2404.06563,4
412,2106.06458,5
367,2404.1467,5
180,2401.05112,5
337,2306.07706,4
118,1210.6119,5
469,1503.06483,5
70,1307.4927,4
168,2308.1203,1
3,2403.18286,4
184,2301.02667,5
421,2405.00736,5
93,2310.14329,4
52,2104.00378,2
167,1110.0169,4
121,1501.03551,4
343,1809.00366,1
273,1708.06026,5
50,2207.11227,4
63,2303.02989,5
255,1903.05333,1
474,2310.09628,5
376,1907.03246,5
327,1410.2456,4
456,2301.06864,5
448,1905.05334,4
154,2208.13451,4
388,2205.09744,5
207,2401.11897,4
41,1904.00731,4
443,2202.04337,4
335,2205.10428,5
256,2003.10712,5
216,1904.05596,5
124,2201.06597,5
346,1502.01335,4
216,1511.08724,4
157,1304.0828,5
430,1212.664,4
360,2309.07925,5
437,1901.00073,4
145,1610.05815,4
451,1804.06952,5
332,2211.13526,5
12,2210.09186,5
194,2404.195,4
91,2304.07133,2
388,1804.10316,4
399,2108.11719,4
110,1707.06588,5
127,1611.09934,5
198,1706.05781,4
177,2307.02825,4
185,1902.07562,4
70,1603.01733,5
270,1905.01304,5
158,2101.08438,1
465,2203.02107,4
101,2111.06818,5
266,1902.09733,4
241,2112.02274,4
486,2305.19297,4
9,2308.11228,3
275,2011.03322,1
86,2002.10992,5
282,1211.1768,4
212,1503.00067,2
384,2110.14632,5
77,1709.01633,5
190,1512.00578,5
433,2006.04635,4
173,1810.08062,5
58,2005.10701,4
490,2210.11266,5
279,1702.0692,3
14,1603.08976,5
473,2007.07243,5
500,2312.06165,5
5,2112.06396,5
83,2205.1174,4
55,1207.1266,5
278,1411.1509,5
422,1403.118,4
218,1307.7385,1
137,1310.5777,3
28,2102.03164,4
354,1404.4468,4
129,2103.15559,4
309,2105.05377,5
401,2002.07995,4
255,2403.10346,5
270,1711.03676,5
334,2007.06927,4
467,1205.288,4
323,2311.18803,4
448,2208.1134,5
355,1605.09089,5
102,2007.04908,5
295,1901.09873,4
320,1709.10197,2
228,1906.02872,5
339,2106.0965,4
71,1510.07898,5
271,2205.07722,5
435,2004.05205,5
105,2305.10433,5
75,1505.00589,4
26,2206.05741,3
404,1001.5404,5
264,1811.01313,4
325,1808.07992,4
205,2201.00135,5
488,2202.05187,4
62,1203.0912,5
354,1804.04464,5
463,2009.11782,5
318,2102.07085,5
428,1907.07322,5
90,1409.3865,5
422,1405.6335,4
386,1704.05585,4
86,1808.10628,5
422,1912.13477,4
246,2207.11225,2
448,1504.04884,4
355,2403.01952,4
365,2304.12034,1
10,1906.09783,4
461,2202.01415,2
284,2207.06548,4
92,1806.10389,5
225,2212.04771,5
430,1401.288,5
227,2101.00874,5
213,2009.08724,4
401,1303.5042,4
328,2311.12784,1
262,1512.03916,5
462,2104.02012,4
428,2304.12809,4
302,1902.06844,2
437,2010.10035,4
427,2008.00268,1
368,2207.11733,5
203,2301.00524,5
335,2211.06239,4
68,1804.1054,5
257,2205.07004,4
293,1909.02423,1
138,1911.12069,4
422,1309.0634,5
256,2002.11319,1
105,2210.10125,4
349,1912.00498,5
52,2309.07983,5
331,1106.2414,5
443,2304.12889,4
412,1204.0221,5
125,2310.04926,1
319,2301.07568,5
250,2301.04846,4
240,2001.03712,1
467,1904.03336,4
457,2001.02581,2
387,2008.01919,4
353,2403.00717,5
453,2307.12882,5
474,2010.14845,4
185,2201.08162,4
95,2402.08604,5
475,1901.09036,4
26,2310.17471,3
249,1811.04179,5
494,2112.12389,4
190,2305.10577,4
188,1804.05273,5
267,2210.16998,3
226,2009.01101,4
13,2002.09658,5
303,2309.13059,5
91,2302.14027,4
17,1809.06196,5
433,2103.05464,4
157,1502.02557,4
333,1910.02048,3
472,2108.03297,1
497,2308.03584,3
386,2311.12485,4
99,2401.10972,3
158,2009.08392,4
29,2104.00337,4
205,1710.09864,5
168,1904.01518,4
93,1507.06877,4
12,1611.01381,5
26,1109.6851,5
19,2003.03353,2
166,1703.0353,5
423,2403.0747,4
445,2312.15488,4
180,2004.07578,2
487,2005.08083,5
400,1902.0034,4
259,1911.10098,3
57,1204.0343,5
53,2310.04276,5
99,2301.01719,5
216,2306.16601,5
27,2102.10317,5
500,2307.06824,4
200,2403.0881,4
249,2106.03906,5
221,2104.09898,4
76,2210.00171,4
465,2309.11587,4
388,2212.13937,5
9,2010.11367,4
235,1805.10891,4
158,2404.09406,4
270,2311.05607,5
41,1805.02538,2
111,1909.01465,4
465,1911.02668,4
371,2312.01436,3
55,2105.04486,4
326,2401.12593,4
8,1701.07723,5
47,2004.04841,4
109,2003.11996,3
302,2211.00072,5
72,2312.01855,5
296,1907.07296,5
199,1506.07504,5
289,2206.03524,4
42,2304.14793,4
293,2306.16881,4
72,2001.07448,5
383,2210.09964,4
67,2307.10501,5
247,2112.08548,2
464,1510.00095,4
492,2402.0116,4
90,1910.075,3
53,2107.12679,2
480,1803.0597,5
454,1009.2368,4
70,2007.05185,4
57,2006.06682,5
399,2106.10354,4
466,1903.03891,5
7,2402.00052,4
77,2010.05395,4
201,1106.4399,4
291,1912.00416,5
486,1908.00234,4
263,2208.05897,5
48,1105.0285,4
434,2004.0816,5
396,2211.1032,4
177,2010.09774,4
243,1208.1921,5
430,1809.03868,2
417,1106.4096,4
345,1205.3758,5
120,1807.11419,4
208,2302.12057,4
321,2204.02289,4
352,2307.07628,5
68,2309.09919,2
492,1807.04069,4
354,2201.04533,4
343,1303.0598,4
445,1304.0419,5
210,1608.05936,4
80,1804.10911,5
395,2112.0566,5
119,2202.02676,4
488,2204.09564,4
40,1810.0788,1
336,2006.124,4
357,1803.08221,4
499,2207.09517,3
309,1904.063,4
490,1304.4553,5
298,1311.4527,5
266,2107.00152,1
373,1206.0951,2
308,2210.00497,4
320,2404.09349,5
231,2101.07579,5
417,2205.14838,5
337,1602.07024,4
154,1902.05537,5
318,1404.4944,2
477,2304.01639,4
382,2308.00682,4
494,2203.02119,4
104,1910.01706,4
212,2404.09149,5
417,2004.12224,5
489,1305.0191,4
426,1011.197,5
289,1602.01173,5
293,1907.1101,4
9,1210.567,4
131,2008.10131,4
232,1908.10805,4
186,2304.11102,5
493,2110.01974,5
224,2207.04218,5
9,1908.07849,4
492,1912.01665,5
371,2404.15035,5
197,2302.00537,5
477,1707.01899,3
125,2311.0107,4
184,2206.14589,5
203,2310.13451,4
462,2108.00274,5
483,1710.01918,5
477,2310.07424,5
240,2312.01216,5
32,2112.02773,5
172,2105.09418,4
418,2104.15048,2
333,1911.00678,4
322,1912.12871,4
224,1011.3256,5
447,2209.07116,5
389,1901.09418,1
106,2009.06224,5
439,2101.0129,3
44,1704.05356,5
386,1004.2372,5
419,1807.02957,4
268,2201.03809,5
477,2310.18334,5
417,2103.0908,5
14,1606.02438,4
5,2310.18987,4
8,1105.5401,5
305,1710.08896,4
238,1312.5912,3
280,2212.00452,5
305,1308.5164,4
23,2112.12074,4
310,2003.00418,5
427,2403.06843,5
73,1909.11232,5
261,1904.00411,4
139,2203.0925,4
214,2302.03972,4
23,1912.05998,4
235,2002.00087,4
404,2403.15636,5
65,1902.02636,5
82,1905.04469,4
98,2008.0971,4
254,1507.01988,5
350,2007.05136,1
397,2005.01,5
488,2403.08792,5
1,2402.11753,4
229,2008.07428,5
140,2203.12071,4
315,1212.2676,5
24,1406.1803,5
112,2305.0151,4
297,1412.8736,5
138,2307.1621,5
75,1302.4233,5
114,1409.8588,4
163,2301.06674,4
63,2103.05186,3
463,1505.07168,5
12,2404.18465,5
304,2206.05973,4
239,2301.01481,4
283,2311.13761,5
51,2309.13188,5
95,2112.08431,4
76,1106.1583,5
174,2303.13552,4
362,2212.13209,4
404,2402.17088,2
24,2303.08612,4
321,2308.00682,4
217,2102.06357,5
257,1609.09537,4
373,2309.08051,5
251,2305.09686,4
246,2103.12936,5
354,2001.0677,5
308,2311.11156,4
13,1911.06969,4
260,2308.0491,5
304,1504.02861,5
493,2312.01818,5
460,2302.09241,4
468,1206.5725,5
238,2307.04573,4
228,1401.5107,5
109,1704.02906,4
157,1301.4529,5
217,2108.06217,5
487,2311.03711,5
59,2305.14304,3
247,1111.0321,5
274,2110.0076,4
97,1311.0959,5
497,1506.03944,5
411,2303.01593,4
177,1309.3842,5
403,2304.01099,3
233,1707.01239,5
232,1804.10565,5
218,2210.15872,4
455,2301.02242,3
40,2308.05063,5
338,2307.11768,4
323,1709.10426,4
329,2001.06328,2
15,2404.18584,4
112,2205.15281,5
209,2108.08495,4
32,1504.01842,5
322,1812.08664,4
423,2307.05043,4
61,2307.00123,5
109,1605.06362,5
60,2209.03431,5
286,1208.2245,4
5,1803.0147,4
157,2310.02847,5
225,1105.5849,2
394,1811.08718,2
361,2208.02883,4
52,2210.15796,4
288,2108.1098,4
15,1404.6781,4
291,2309.11384,1
294,2208.10708,5
334,1112.5352,1
357,1807.03038,5
415,2208.131,5
212,2106.08325,4
210,2203.04795,5
227,2006.12683,4
321,2404.04249,5
193,2012.12578,4
159,1102.2125,5
20,1407.0167,5
75,2301.08941,5
198,1809.0365,5
296,1502.03513,4
199,2109.13388,5
124,2301.10632,4
492,1911.02558,2
275,2107.02547,5
42,2105.11896,4
475,2205.03996,5
72,2010.07413,1
25,2309.10146,5
493,2001.01283,4
404,1508.06874,4
81,2305.09349,4
57,2104.02721,2
90,2002.11468,4
499,2312.13711,5
352,1410.1036,4
273,1305.5209,4
409,2004.13167,4
86,2304.07606,5
373,1407.7276,5
331,1604.05086,5
285,2008.11695,4
488,1810.09206,5
126,1803.0249,5
173,2108.01077,5
179,2203.03469,5
201,2303.13484,5
420,2201.08354,4
88,1406.471,5
476,1807.06077,4
491,1706.02717,5
314,1308.0037,4
417,2307.06627,5
126,2403.0224,5
253,2308.01598,4
453,2403.18616,4
173,2404.17522,5
11,2006.03102,4
306,1509.04207,4
493,2403.08937,5
472,1403.4011,3
332,2210.04212,5
382,1704.01266,5
451,1705.08804,4
311,1901.00113,5
175,1409.5959,1
44,2006.12575,4
72,1906.10015,5
384,2205.11613,4
175,2204.00099,1
438,2210.03932,5
106,1312.7306,5
221,2201.08378,5
75,1103.302,4
277,1604.08738,5
32,1903.032,4
101,1801.02833,2
99,2301.09063,4
33,1902.04805,5
188,2309.0903,5
486,2208.04364,4
492,2104.00813,4
127,2209.0525,5
90,1911.04871,5
201,2201.0631,4
141,2311.04584,4
116,2307.15261,3
312,2305.11559,4
480,2401.02978,5
125,1912.04025,2
226,2112.09037,4
163,2109.02213,2
236,1511.01622,5
493,1402.1283,5
137,2104.04046,4
209,1907.06972,4
63,1105.0121,4
408,2111.1248,4
30,1908.0601,1
302,2205.11849,2
86,2009.06798,4
433,1401.3895,5
449,2007.05619,5
35,1806.06902,4
387,2402.17559,4
445,1909.03547,5
69,1910.0709,5
52,2401.05341,1
497,2306.16473,4
430,1109.1602,5
282,2010.01574,4
405,2107.00233,5
151,2004.0978,5
153,2202.07893,4
327,1907.02211,4
264,1608.00529,5
373,2303.17508,5
82,1810.04315,4
118,1309.7367,1
459,2211.12087,5
464,1209.5325,5
135,1906.03181,4
16,2012.06128,4
220,1712.0426,5
186,1404.2343,5
352,2202.12799,5
250,2109.042,5
72,2308.06069,4
340,2007.15949,5
92,2311.12485,3
215,1910.05404,5
273,2108.12599,5
205,1607.07676,5
410,2403.08247,1
472,1505.07162,4
132,2402.01763,5
100,2307.04692,5
346,2302.04038,4
25,2101.10534,5
7,2309.10765,5
422,1805.10458,4
353,2304.06275,5
246,2309.13796,5
414,2006.06682,5
306,2211.13389,5
293,1104.5369,2
318,2102.09968,5
285,2111.02326,5
52,2206.07893,4
51,2110.04714,5
133,2209.02213,4
264,2304.11034,4
155,2105.14934,2
90,2303.03964,4
172,2202.11756,4
264,1508.04783,5
324,2404.03172,4
219,2207.07496,5
217,1909.00361,4
94,2204.04179,5
262,1411.2721,4
242,2007.13648,4
331,1612.05756,5
262,1903.12469,5
18,1710.08896,5
35,2108.09073,4
405,1908.08669,5
105,2210.07087,1
449,1612.03086,4
68,2006.12735,5
250,2207.05648,5
177,2401.04621,5
345,2102.10567,4
200,2203.0485,4
38,1903.12127,2
443,1309.5139,5
427,2211.1472,5
57,1906.00142,4
470,1905.08031,4
206,1902.05983,4
51,2210.05384,5
150,1411.4116,1
194,2307.1093,4
218,2105.02186,4
265,2109.07929,5
338,2304.07247,5
219,1504.01957,5
490,2101.08143,5
316,2308.03312,1
429,2007.00111,4
476,1206.1032,5
23,1112.6098,4
101,1102.5593,4
176,2010.05168,2
456,2005.03742,5
189,2011.00464,3
458,2311.08074,5
491,1406.2587,5
346,1807.0491,4
304,1801.04497,5
47,2305.0151,5
491,1812.10348,5
414,2110.07378,4
75,1705.07961,2
288,1905.00418,5
244,2404.18361,4
443,1101.4104,5
467,1811.00308,4
132,2006.08668,5
13,2403.07453,4
49,2211.00208,4
356,2210.11534,4
317,2306.06742,5
357,2210.00124,2
9,2108.07192,3
402,2004.01764,2
79,1907.12691,4
229,2305.08031,5
34,1103.4865,5
394,2201.1028,5
66,2102.05547,5
356,2012.12383,4
330,2210.02035,5
382,2109.02213,3
252,1612.05832,4
92,2207.01948,2
333,2103.04033,5
74,2108.08471,5
189,2208.12339,5
380,1407.0481,4
488,2302.0774,4
15,1107.0385,4
209,2308.03952,2
441,1006.0406,5
472,1111.0837,5
212,2404.17125,5
96,2209.06388,1
231,2307.16481,4
351,2312.03041,4
39,2302.13269,4
334,1809.10012,4
428,2306.0008,5
282,2311.04218,4
313,2109.08939,4
333,2303.17508,5
39,2009.08026,5
379,1307.2808,5
161,2002.07799,4
20,1906.02904,2
225,1704.05138,5
316,2310.17609,4
494,2202.04392,5
414,2211.04117,1
151,1302.4053,1
195,1802.03212,5
106,1003.1632,5
454,1907.05297,4
494,2106.00967,4
192,2310.01271,5
317,2006.06682,4
308,2310.13633,5
463,2209.11158,4
351,2008.10247,5
396,2401.13399,1
49,1802.09099,5
393,2304.13522,5
459,1611.01752,5
470,2207.10803,5
211,2009.04462,4
369,1610.04861,5
444,1304.7705,4
284,1912.08063,2
32,2402.14609,5
401,2401.15628,5
453,2308.01919,5
36,2208.0965,5
29,2309.07149,5
183,1607.07676,4
206,2211.12087,4
191,2310.12096,5
177,2111.13755,4
49,2207.04848,5
143,2212.06642,4
251,2109.03222,4
442,1311.5006,1
200,2008.00138,5
369,1502.06132,4
42,2302.08591,1
392,2310.1121,4
169,1907.06379,5
483,2105.01469,4
281,2301.06732,1
208,2308.11631,5
76,2312.11334,4
270,2304.04203,4
267,2303.1749,5
295,2007.12557,5
369,2401.05219,5
11,2402.13324,5
43,2010.10635,4
298,2102.12726,5
444,2206.08356,1
465,2205.10021,5
9,1906.05963,5
495,1912.01249,4
399,2208.11408,5
62,1906.06184,5
425,2102.09716,4
437,2009.08092,4
214,1509.03597,4
472,2211.0012,4
420,2303.07626,4
463,1906.00834,4
300,1911.04871,5
229,1411.7018,2
372,2305.09904,4
185,1302.1947,5
142,2105.12781,5
457,1910.02244,4
341,2304.11056,5
352,2309.07983,4
57,2106.15655,5
111,1202.4375,2
333,2308.13665,5
153,1910.04103,5
100,2112.00274,4
114,2010.03343,5
439,2109.10266,5
155,1605.0544,3
348,2402.16162,5
485,1901.01766,4
247,2207.12501,4
211,2201.059,5
287,1903.10794,4
168,2009.13395,5
280,2011.09004,5
72,2208.0415,4
51,2107.09628,3
470,2309.08714,4
37,2207.12456,4
221,2303.07313,5
364,2102.10362,4
417,2007.09192,5
67,2402.12392,4
361,1904.09877,5
93,2201.12243,5
466,1805.03423,2
123,1702.04739,4
126,1802.10376,5
482,2102.08638,5
408,1806.04841,5
192,2402.02518,4
451,1506.0376,5
61,2111.06362,4
381,2110.1345,4
261,2112.01441,4
206,2003.00671,4
347,2011.01031,5
447,1803.09737,4
84,1404.1684,4
10,1904.0859,1
146,2203.12997,4
367,2108.11656,4
467,2208.13319,2
241,2011.01874,5
369,1110.5015,4
35,2106.13638,4
274,1903.06053,5
82,1004.3246,5
10,1808.10387,5
157,1704.0472,5
172,2109.11735,1
252,2010.09776,5
129,2211.01253,5
309,1408.331,4
51,2304.10824,4
325,2212.14652,5
315,2306.01546,5
281,2110.04491,5
327,2005.04155,3
267,2402.08876,5
68,1205.5821,3
25,2309.15337,5
410,2404.1532,4
160,1307.7291,4
264,1510.04849,4
459,1907.10208,2
215,2303.13284,5
344,2402.11495,4
153,2001.01296,5
196,2010.1038,4
383,2303.03854,5
336,2204.07372,3
238,2403.06835,4
372,2305.12158,5
244,2007.15671,5
260,1801.05734,5
291,2404.05889,4
214,2107.01085,4
440,2105.08551,5
198,2305.07517,5
391,2305.03152,5
195,2210.13047,5
190,2008.09985,5
467,2006.09723,5
29,1808.03571,5
252,1111.0321,5
438,1607.04842,4
3,2306.11951,4
179,1511.03333,4
468,1906.03113,5
381,1309.7429,5
68,2109.07593,5
327,2003.04834,4
485,2404.06955,5
479,1808.09273,5
405,1812.00201,5
460,1304.122,4
144,2009.06625,4
86,1404.3442,5
322,2205.08181,5
457,2311.06725,5
407,2306.07972,2
51,1206.6222,5
286,2303.17144,5
40,2111.07334,5
124,1308.16,4
294,2206.12795,1
452,2108.11444,4
403,2309.13191,5
475,2404.08939,4
433,2101.09952,4
76,1304.4652,4
87,2305.18784,5
247,1709.06525,5
198,2404.151,4
103,2103.05046,4
101,2008.06029,4
77,2309.16716,4
321,1307.3272,4
194,2003.00703,4
160,2110.10769,5
88,2207.07984,5
476,2209.02353,5
5,2004.00199,4
280,2305.10381,1
490,2010.08382,4
328,2005.05178,4
28,1906.05996,5
290,2403.03633,5
213,2010.10176,3
376,2104.01448,3
85,2112.06495,4
119,1504.01957,4
160,1601.00763,4
244,2103.13058,4
212,2302.14576,4
115,1506.00695,5
497,2403.0898,5
95,1504.07504,4
302,2201.0846,4
313,2008.04086,2
491,1910.14453,2
217,2205.14208,5
370,1310.2375,4
276,1906.11425,5
281,2012.06131,5
231,1708.04233,5
